,artist.inverted,track,time,genre,date.entered,date.peaked,week,rank
3093,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,6.0,62.0
3094,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,7.0,49.0
3095,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,8.0,45.0
3096,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,9.0,38.0
3097,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,10.0,34.0
3098,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,11.0,38.0
3099,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,12.0,45.0
3100,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,13.0,47.0
3101,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,14.0,58.0
3102,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,15.0,68.0
3103,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,16.0,88.0
3104,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,17.0,99.0
3105,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,1.0,94.0
3106,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,2.0,91.0
3107,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,3.0,57.0
3108,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,4.0,46.0
3109,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,5.0,46.0
3110,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,6.0,40.0
3111,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,7.0,34.0
3112,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,8.0,39.0
3113,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,9.0,42.0
3114,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,10.0,46.0
3115,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,11.0,50.0
3116,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,12.0,59.0
3117,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,13.0,66.0
3118,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,14.0,78.0
3119,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,15.0,87.0
3120,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,16.0,99.0
3121,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,1.0,84.0
3122,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,2.0,62.0
3123,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,3.0,51.0
3124,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,4.0,41.0
3125,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,5.0,38.0
3126,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,6.0,35.0
3127,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,7.0,35.0
3128,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,8.0,38.0
3129,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,9.0,38.0
3130,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,10.0,36.0
3131,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,11.0,37.0
3132,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,12.0,37.0
3133,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,13.0,38.0
3134,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,14.0,49.0
3135,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,15.0,61.0
3136,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,16.0,63.0
3137,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,17.0,62.0
3138,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,18.0,67.0
3139,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,19.0,83.0
3140,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,20.0,86.0
3141,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,1.0,81.0
3142,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,2.0,67.0
3143,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,3.0,64.0
3144,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,4.0,56.0
3145,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,5.0,45.0
3146,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,6.0,41.0
3147,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,7.0,41.0
3148,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,8.0,35.0
3149,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,9.0,35.0
3150,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,10.0,38.0
3151,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,11.0,37.0
3152,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,12.0,42.0
3153,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,13.0,45.0
3154,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,14.0,50.0
3155,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,15.0,57.0
3156,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,16.0,63.0
3157,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,17.0,62.0
3158,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,18.0,83.0
3159,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,19.0,74.0
3160,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,20.0,74.0
3161,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,1.0,99.0
3162,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,2.0,75.0
3163,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,3.0,57.0
3164,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,4.0,35.0
3165,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,5.0,35.0
3166,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,6.0,37.0
3167,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,7.0,43.0
3168,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,8.0,79.0
3169,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,9.0,51.0
3170,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,10.0,55.0
3171,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,11.0,67.0
3172,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,12.0,83.0
3173,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,13.0,86.0
3174,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,14.0,92.0
3175,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,15.0,100.0
3176,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,1.0,81.0
3177,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,2.0,81.0
3178,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,3.0,76.0
3179,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,4.0,67.0
3180,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,5.0,53.0
3181,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,6.0,46.0
3182,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,7.0,43.0
3183,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,8.0,38.0
3184,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,9.0,36.0
3185,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,10.0,35.0
3186,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,11.0,43.0
3187,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,12.0,41.0
3188,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,13.0,46.0
3189,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,14.0,51.0
3190,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,15.0,62.0
3191,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,16.0,58.0
3192,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,17.0,63.0
3193,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,18.0,70.0
3194,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,19.0,74.0
3195,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,20.0,79.0
3196,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,1.0,86.0
3197,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,2.0,66.0
3198,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,3.0,50.0
3199,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,4.0,42.0
3200,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,5.0,42.0
3201,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,6.0,40.0
3202,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,7.0,35.0
3203,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,8.0,46.0
3204,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,9.0,45.0
3205,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,10.0,54.0
3206,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,11.0,73.0
3207,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,12.0,89.0
3208,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,1.0,89.0
3209,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,2.0,55.0
3210,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,3.0,51.0
3211,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,4.0,43.0
3212,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,5.0,37.0
3213,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,6.0,37.0
3214,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,7.0,36.0
3215,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,8.0,39.0
3216,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,9.0,42.0
3217,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,10.0,46.0
3218,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,11.0,45.0
3219,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,12.0,52.0
3220,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,13.0,64.0
3221,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,14.0,74.0
3222,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,15.0,84.0
3223,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,16.0,90.0
3224,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,17.0,94.0
3225,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,18.0,99.0
3226,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,1.0,80.0
3227,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,2.0,75.0
3228,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,3.0,63.0
3229,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,4.0,59.0
3230,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,5.0,55.0
3231,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,6.0,49.0
3232,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,7.0,42.0
3233,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,8.0,42.0
3234,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,9.0,40.0
3235,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,10.0,40.0
3236,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,11.0,36.0
3237,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,12.0,43.0
3238,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,13.0,46.0
3239,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,14.0,54.0
3240,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,15.0,72.0
3241,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,16.0,84.0
3242,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,17.0,84.0
3243,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,18.0,86.0
3244,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,19.0,92.0
3245,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,1.0,76.0
3246,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,2.0,74.0
3247,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,3.0,68.0
3248,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,4.0,63.0
3249,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,5.0,57.0
3250,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,6.0,49.0
3251,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,7.0,44.0
3252,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,8.0,39.0
3253,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,9.0,39.0
3254,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,10.0,38.0
3255,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,11.0,37.0
3256,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,12.0,37.0
3257,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,13.0,40.0
3258,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,14.0,47.0
3259,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,15.0,62.0
3260,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,16.0,64.0
3261,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,17.0,75.0
3262,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,18.0,80.0
3263,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,19.0,84.0
3264,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,20.0,89.0
3265,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,1.0,81.0
3266,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,2.0,76.0
3267,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,3.0,69.0
3268,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,4.0,67.0
3269,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,5.0,62.0
3270,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,6.0,55.0
3271,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,7.0,52.0
3272,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,8.0,51.0
3273,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,9.0,51.0
3274,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,10.0,48.0
3275,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,11.0,47.0
3276,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,12.0,43.0
3277,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,13.0,42.0
3278,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,14.0,37.0
3279,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,15.0,41.0
3280,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,16.0,50.0
3281,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,17.0,69.0
3282,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,18.0,73.0
3283,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,19.0,77.0
3284,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,20.0,85.0
3285,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,1.0,50.0
3286,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,2.0,40.0
3287,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,3.0,39.0
3288,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,4.0,38.0
3289,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,5.0,38.0
3290,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,6.0,48.0
3291,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,7.0,52.0
3292,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,8.0,55.0
3293,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,9.0,80.0
3294,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,10.0,85.0
3295,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,11.0,88.0
3296,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,12.0,100.0
3297,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,13.0,98.0
3298,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,1.0,77.0
3299,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,2.0,74.0
3300,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,3.0,64.0
3301,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,4.0,61.0
3302,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,5.0,53.0
3303,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,6.0,48.0
3304,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,7.0,43.0
3305,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,8.0,38.0
3306,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,9.0,42.0
3307,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,10.0,38.0
3308,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,11.0,44.0
3309,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,12.0,49.0
3310,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,13.0,53.0
3311,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,14.0,61.0
3312,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,15.0,66.0
3313,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,16.0,68.0
3314,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,17.0,80.0
3315,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,18.0,85.0
3316,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,19.0,96.0
3317,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,1.0,87.0
3318,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,2.0,78.0
3319,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,3.0,72.0
3320,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,4.0,68.0
3321,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,5.0,66.0
3322,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,6.0,64.0
3323,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,7.0,58.0
3324,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,8.0,58.0
3325,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,9.0,56.0
3326,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,10.0,54.0
3327,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,11.0,49.0
3328,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,12.0,46.0
3329,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,13.0,46.0
3330,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,14.0,41.0
3331,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,15.0,38.0
3332,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,16.0,38.0
3333,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,17.0,47.0
3334,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,18.0,65.0
3335,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,19.0,72.0
3336,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,20.0,77.0
3337,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,1.0,81.0
3338,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,2.0,64.0
3339,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,3.0,54.0
3340,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,4.0,54.0
3341,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,5.0,46.0
3342,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,6.0,40.0
3343,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,7.0,40.0
3344,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,8.0,40.0
3345,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,9.0,38.0
3346,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,10.0,42.0
3347,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,11.0,57.0
3348,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,12.0,87.0
3349,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,1.0,86.0
3350,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,2.0,86.0
3351,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,3.0,82.0
3352,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,4.0,72.0
3353,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,5.0,65.0
3354,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,6.0,56.0
3355,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,7.0,56.0
3356,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,8.0,55.0
3357,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,9.0,44.0
3358,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,10.0,44.0
3359,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,11.0,43.0
3360,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,12.0,38.0
3361,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,13.0,40.0
3362,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,14.0,44.0
3363,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,15.0,61.0
3364,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,16.0,77.0
3365,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,17.0,85.0
3366,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,18.0,95.0
3367,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,19.0,97.0
3368,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,1.0,89.0
3369,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,2.0,80.0
3370,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,3.0,80.0
3371,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,4.0,80.0
3372,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,5.0,65.0
3373,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,6.0,47.0
3374,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,7.0,44.0
3375,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,8.0,42.0
3376,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,9.0,39.0
